BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,DATA_SOURCE
201701,7,1120,201701,8,1120,111564,665645,CALIFORNIA,6,2017,January,Flood,C,67,SACRAMENTO,STO,07-JAN-17 11:20:00,PST-8,08-JAN-17 11:20:00,0,0,0,0,0.00K,0.00K,Broadcast Media,,,Heavy Rain,,,,,,,,,1.0,NE,DILLARD,2.0,NNE,DILLARD,38.4171,-121.2346,38.4197,-121.2337,"Two strong storms brought a range of significant weather impacts to northern interior California. The first storm was very wet and warm, the second not quite as wet but cooler with lower snow levels. Both storms brought strong, damaging winds.  The heavy rain brought widespread flooding of small streams and rivers, with some flooding of main stem rivers, mountain snow many feet deep, and numerous trees down on roads, vehicles, and homes. Many roads, including major highways such as Interstate 80, were shut down due to mudslides, heavy snow, flooding, washouts or avalanche suppression.  EF0 tornadoes were reported at Lincoln and Natomas. Other significant impacts include numerous accidents due to slippery roads, evacuations and rescues due to flooding.",Heavy rainfall brought street flooding to Wilton on Green Rd.,CSV
201701,22,1747,201701,22,1947,113041,675754,CALIFORNIA,6,2017,January,Flood,C,75,SAN FRANCISCO,MTR,22-JAN-17 17:47:00,PST-8,22-JAN-17 19:47:00,0,0,0,0,0.00K,0.00K,Broadcast Media,,,Heavy Rain,,,,,,,,,3.0,WSW,SAN FRANCISCO,4.0,WSW,SAN FRANCISCO,37.735,-122.5074,37.7258,-122.5064,"Third in a series of three storm systems occurred from January 22 to January 23. Heavy rain, lightning, wind, hail, snow (above 2500 ft), and record breaking surf were observed with this system.",Southbound lanes of the Great Highway closed form Sloat to Skyline Blv due to roadway flooding.,CSV
201701,9,2200,201701,10,2200,111564,676616,CALIFORNIA,6,2017,January,Flood,C,61,PLACER,STO,09-JAN-17 22:00:00,PST-8,10-JAN-17 22:00:00,0,0,0,0,5.00M,0.00K,Newspaper,,,Heavy Rain,,,,,,,,,0.0,ENE,ALTA,0.0,E,ALTA,39.2015,-120.8115,39.201,-120.8111,"Two strong storms brought a range of significant weather impacts to northern interior California. The first storm was very wet and warm, the second not quite as wet but cooler with lower snow levels. Both storms brought strong, damaging winds.  The heavy rain brought widespread flooding of small streams and rivers, with some flooding of main stem rivers, mountain snow many feet deep, and numerous trees down on roads, vehicles, and homes. Many roads, including major highways such as Interstate 80, were shut down due to mudslides, heavy snow, flooding, washouts or avalanche suppression.  EF0 tornadoes were reported at Lincoln and Natomas. Other significant impacts include numerous accidents due to slippery roads, evacuations and rescues due to flooding.","The bridge on Morton Rd. was washed out by flooding from Canyon Creek. This road is located next to the I80 exit in Alta. The incident isolated 15 homes. An alternative temporary access was established, traversing a steep, windy gravel road over private property. |The Placer County Board of Supervisors approved two measures giving both short- and long-term assistance to the isolated community. A new temporary bridge, and then a permanent bridge will be constructed on the site. The estimated cost is $3 million dollars for the bridge construction. The total cost was estimated by the county to be $5 million.",CSV
201701,8,810,201701,8,910,111471,673852,CALIFORNIA,6,2017,January,Flood,C,97,SONOMA,MTR,08-JAN-17 08:10:00,PST-8,08-JAN-17 09:10:00,0,0,0,0,0.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,,,,,,1.0,NE,SHILOH,1.0,NE,SHILOH,38.527,-122.7935,38.5271,-122.7918,"Potent atmospheric river bringing heavy rain, strong southerly winds, and storm surge issues. This AR is following a normal to slightly above normal 3 month period, meaning the grounds were saturated.",Shiloh flooded at 101 N. Northbound on ramp from central Windsor closed.,CSV
201701,8,44,201701,8,144,111471,683610,CALIFORNIA,6,2017,January,Flood,C,53,MONTEREY,MTR,08-JAN-17 00:44:00,PST-8,08-JAN-17 01:44:00,0,0,0,0,0.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,,,,,,1.0,E,(MRY)MONTEREY ARPT,1.0,E,(MRY)MONTEREY ARPT,36.5989,-121.8642,36.5988,-121.8644,"Potent atmospheric river bringing heavy rain, strong southerly winds, and storm surge issues. This AR is following a normal to slightly above normal 3 month period, meaning the grounds were saturated.",Three to four feet of standing water at Casa Verde Road and SR 1N.,CSV
201701,22,1646,201701,22,1646,113002,675419,CALIFORNIA,6,2017,January,Flood,C,29,KERN,HNX,22-JAN-17 16:46:00,PST-8,22-JAN-17 16:46:00,0,0,0,0,150.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,,,,,,4.0,NE,LAKE ISABELLA,4.0,NE,LAKE ISABELLA,35.64,-118.41,35.6391,-118.4095,"A nearly stationary cold low pressure system from the Pacific Northwest moved into central California and tropical moisture being fed from the Pacific with a continued  atmospheric river set-up, brought thunderstorms and heavy rainfall to the Sierra Nevada Mountains and Foothills and parts of the San Joaquin Valley over several days. Small pea-sized hail was also reported with some of the thunderstorms.",California Highway Patrol reported Lynch Canyon Road with 1 to 2 inches of roadway flooding near State Route 178 in Mountain Mesa.,CSV
201701,22,2036,201701,22,2236,113041,675755,CALIFORNIA,6,2017,January,Flood,C,41,MARIN,MTR,22-JAN-17 20:36:00,PST-8,22-JAN-17 22:36:00,0,0,0,0,0.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,,,,,,1.0,WNW,CARTE MADERA,1.0,WNW,CARTE MADERA,37.922,-122.5103,37.922,-122.5105,"Third in a series of three storm systems occurred from January 22 to January 23. Heavy rain, lightning, wind, hail, snow (above 2500 ft), and record breaking surf were observed with this system.",Roadway flooding reported at San Clemente Drive.,CSV
201701,8,721,201701,8,821,111471,673849,CALIFORNIA,6,2017,January,Flood,C,97,SONOMA,MTR,08-JAN-17 07:21:00,PST-8,08-JAN-17 08:21:00,0,0,0,0,0.00K,0.00K,Public,,,Heavy Rain,,,,,,,,,1.0,W,SANTA ROSA,1.0,WSW,SANTA ROSA,38.4465,-122.7234,38.4463,-122.7236,"Potent atmospheric river bringing heavy rain, strong southerly winds, and storm surge issues. This AR is following a normal to slightly above normal 3 month period, meaning the grounds were saturated.",Freeway shutdown at Hwy 101N due to flooding.,CSV
201701,8,810,201701,8,910,111471,673850,CALIFORNIA,6,2017,January,Flood,C,41,MARIN,MTR,08-JAN-17 08:10:00,PST-8,08-JAN-17 09:10:00,0,0,0,0,0.00K,0.00K,Public,,,Dam / Levee Break,,,,,,,,,1.0,W,CARTE MADERA,1.0,W,CARTE MADERA,37.92,-122.51,37.9199,-122.5095,"Potent atmospheric river bringing heavy rain, strong southerly winds, and storm surge issues. This AR is following a normal to slightly above normal 3 month period, meaning the grounds were saturated.",Water breached the bank at Corte Madera and is up to buildings.,CSV
201701,8,810,201701,8,910,111471,673851,CALIFORNIA,6,2017,January,Flood,C,41,MARIN,MTR,08-JAN-17 08:10:00,PST-8,08-JAN-17 09:10:00,0,0,0,0,0.00K,0.00K,Public,,,Heavy Rain,,,,,,,,,1.0,SW,SAN RAFAEL,1.0,SW,SAN RAFAEL,37.9703,-122.5125,37.97,-122.5123,"Potent atmospheric river bringing heavy rain, strong southerly winds, and storm surge issues. This AR is following a normal to slightly above normal 3 month period, meaning the grounds were saturated.",Sea water breached San Rafael Marina and flooded parking lot.,CSV
201701,3,1740,201701,3,1840,112592,683578,CALIFORNIA,6,2017,January,Flood,C,97,SONOMA,MTR,03-JAN-17 17:40:00,PST-8,03-JAN-17 18:40:00,0,0,0,0,0.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,,,,,,1.0,W,WINDSOR,1.0,W,WINDSOR,38.5487,-122.8449,38.5483,-122.8469,"The first in a series of three atmospheric river events between January 2 and January 10. Strong winds, flooding, and debris flows occurred throughout this event. Snow was also recorded at higher elevations.",Roadway flooding. Eastside Road and Windsor River Road. Approximately 18 inches of water across lanes.,CSV
201701,7,1509,201701,7,1600,112878,674305,CALIFORNIA,6,2017,January,Flood,C,27,INYO,VEF,07-JAN-17 15:09:00,PST-8,07-JAN-17 16:00:00,0,0,0,0,0.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,,,,,,1.0,NW,OLANCHA,1.0,NW,OLANCHA,36.2923,-118.0186,36.2933,-118.0148,"An atmospheric river made landfall in California, while cold and dry air remained trapped in the Owens Valley. This resulted in the first known freezing rain event in the WFO Las Vegas CWA since record keeping began.","Water was over Highway 395 in two places near Olancha, but the road was still passable.",CSV
201701,12,1222,201701,12,1222,113000,675365,CALIFORNIA,6,2017,January,Flood,C,19,FRESNO,HNX,12-JAN-17 12:22:00,PST-8,12-JAN-17 12:22:00,0,0,0,0,0.00K,0.00K,Public,,,Heavy Rain,,,,,,,,,0.0,N,CLOVIS,0.0,S,CLOVIS,36.82,-119.7,36.818000000000005,-119.7,A series of systems fed by a continued influx of very moist air was pushed into the central California interior through an atmospheric river set-up for several days prior and a colder low pressure system moved into central California. This created thunderstorms that produced heavy rainfall for parts of the San Joaquin Valley. Reports of road ponding/flooding was reported along with a few reports of funnel clouds.,Public reported via Facebook of street flooding approximately 2 to 3 feet deep in Clovis.,CSV
201701,8,832,201701,8,932,111471,673853,CALIFORNIA,6,2017,January,Flood,C,55,NAPA,MTR,08-JAN-17 08:32:00,PST-8,08-JAN-17 09:32:00,0,0,0,0,0.00K,0.00K,Broadcast Media,,,Heavy Rain,,,,,,,,,1.0,SSW,UNION,1.0,SSW,UNION,38.313,-122.32600000000001,38.313,-122.3258,"Potent atmospheric river bringing heavy rain, strong southerly winds, and storm surge issues. This AR is following a normal to slightly above normal 3 month period, meaning the grounds were saturated.",Brook wood Drive flooded near Brook wood Creek. Road closed until next week.,CSV
201701,8,832,201701,8,932,111471,673854,CALIFORNIA,6,2017,January,Flood,C,97,SONOMA,MTR,08-JAN-17 08:32:00,PST-8,08-JAN-17 09:32:00,0,0,0,0,0.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,,,,,,0.0,ENE,PENNGROVE,0.0,E,PENNGROVE,38.3004,-122.6676,38.2997,-122.667,"Potent atmospheric river bringing heavy rain, strong southerly winds, and storm surge issues. This AR is following a normal to slightly above normal 3 month period, meaning the grounds were saturated.","Adobe Road at Petaluma Hilla Road in Penngrove flooded, not passable.",CSV
201701,8,917,201701,8,1017,111471,673855,CALIFORNIA,6,2017,January,Flood,C,97,SONOMA,MTR,08-JAN-17 09:17:00,PST-8,08-JAN-17 10:17:00,0,0,0,0,0.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,,,,,,1.0,S,MARK WEST SPGS,2.0,S,MARK WEST SPGS,38.5288,-122.7227,38.5284,-122.7229,"Potent atmospheric river bringing heavy rain, strong southerly winds, and storm surge issues. This AR is following a normal to slightly above normal 3 month period, meaning the grounds were saturated.",Creek flooding roadway at Mark West Springs Rd and Fox Hunt Ln.,CSV
201701,8,1049,201701,8,1149,111471,673856,CALIFORNIA,6,2017,January,Flood,C,55,NAPA,MTR,08-JAN-17 10:49:00,PST-8,08-JAN-17 11:49:00,0,0,0,0,0.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,,,,,,1.0,SSW,KRUG,0.0,SSW,KRUG,38.5184,-122.4886,38.5246,-122.4831,"Potent atmospheric river bringing heavy rain, strong southerly winds, and storm surge issues. This AR is following a normal to slightly above normal 3 month period, meaning the grounds were saturated.",Deer Park Road between HWY 29 and Silverado Trail closed due to flooding. Yountville Cross road also impacted.,CSV
201701,10,1800,201701,11,1800,111564,677409,CALIFORNIA,6,2017,January,Flood,C,67,SACRAMENTO,STO,10-JAN-17 18:00:00,PST-8,11-JAN-17 18:00:00,0,0,0,0,0.00K,0.00K,Broadcast Media,,,Heavy Rain,,,,,,,,,2.0,NE,DILLARD,2.0,NE,DILLARD,38.4201,-121.2227,38.4176,-121.2331,"Two strong storms brought a range of significant weather impacts to northern interior California. The first storm was very wet and warm, the second not quite as wet but cooler with lower snow levels. Both storms brought strong, damaging winds.  The heavy rain brought widespread flooding of small streams and rivers, with some flooding of main stem rivers, mountain snow many feet deep, and numerous trees down on roads, vehicles, and homes. Many roads, including major highways such as Interstate 80, were shut down due to mudslides, heavy snow, flooding, washouts or avalanche suppression.  EF0 tornadoes were reported at Lincoln and Natomas. Other significant impacts include numerous accidents due to slippery roads, evacuations and rescues due to flooding.","Heavy rainfall and water over topping a levee along the Cosumnes brought street flooding to Wilton on Green Rd and Dillard Rd, and into adjacent properties. There were voluntary evacuations of about 7000 to 10000 people, due to the levee over topping and the threat of possible levee failure.",CSV
201701,23,1353,201701,23,1353,113267,677749,CALIFORNIA,6,2017,January,Flood,C,29,KERN,HNX,23-JAN-17 13:53:00,PST-8,23-JAN-17 13:53:00,0,0,0,0,0.00K,0.00K,Public,,,Heavy Rain,,,,,,,,,2.0,NNE,RIBIER,2.0,NNE,RIBIER,35.28,-118.86,35.2829,-118.8599,Colder air moving behind a low pressure system allowed an increase in instability across the San Joaquin Valley which created thunderstorms with heavy rains. Heavy rains coupled with already saturated soils caused some flooding of roads and low lying areas.,Public reported roadway flooding near Malaga Road and Mountain View Road intersection due to runoff from nearby farm fields near Lamont in Kern County.,CSV
201701,8,1946,201701,8,1946,112998,675327,CALIFORNIA,6,2017,January,Flood,C,19,FRESNO,HNX,08-JAN-17 19:46:00,PST-8,08-JAN-17 19:46:00,0,0,0,0,0.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,,,,,,5.0,SE,ORA,5.0,SE,ORA,36.1,-120.26,36.0975,-120.2621,"A series of systems fed by a continued influx of very moist air was pushed into the central California interior through an atmospheric river set-up for several days. This created high snow levels between 9,000-10,000 feet and heavy rainfall for a majority of the San Joaquin Valley County Warning Area which in turn created flooding and flash flooding of area rivers, streams, and water supply canals. Also debris flows, rock slides, and road ponding/flooding was reported.",California Highway Patrol reported road completely flooded over on Highway 33 at Lost Hills Road southeast of Coalinga.,CSV
201701,4,319,201701,4,419,112592,683605,CALIFORNIA,6,2017,January,Flood,C,75,SAN FRANCISCO,MTR,04-JAN-17 03:19:00,PST-8,04-JAN-17 04:19:00,0,0,0,0,0.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,,,,,,3.0,ENE,SAN FRANCISCO,3.0,ENE,SAN FRANCISCO,37.7701,-122.4058,37.7698,-122.4056,"The first in a series of three atmospheric river events between January 2 and January 10. Strong winds, flooding, and debris flows occurred throughout this event. Snow was also recorded at higher elevations.",Water a couple of feet high 2 right lanes nb 101 eb 80 connection.,CSV
201701,7,730,201701,7,830,111471,683608,CALIFORNIA,6,2017,January,Flood,C,1,ALAMEDA,MTR,07-JAN-17 07:30:00,PST-8,07-JAN-17 08:30:00,0,0,0,0,0.00K,0.00K,Newspaper,,,Heavy Rain,,,,,,,,,0.0,WSW,CURTNER,0.0,WSW,CURTNER,37.4784,-121.9337,37.4785,-121.9335,"Potent atmospheric river bringing heavy rain, strong southerly winds, and storm surge issues. This AR is following a normal to slightly above normal 3 month period, meaning the grounds were saturated.",Localized flooding and intermittent heavy rains on Highway 880 at Mission Blvd exit caused fatal crash taking life of female driver.,CSV
